sentence#,word,pos,tag
423.0,.,.,
424.0,The,DT,
424.0,sauce,NN,
424.0,should,MD,
424.0,be,VB,
424.0,fairly,RB,
424.0,thick,JJ,
424.0,",",",",
424.0,not,RB,
424.0,runny,JJ,
424.0,",",",",
424.0,so,IN,
424.0,as,IN,
424.0,you,PRP,
424.0,add,VBP,
424.0,in,IN,
424.0,the,DT,
424.0,ingredients,NNS,
424.0,",",",",
424.0,use,VB,
424.0,more,RBR,
424.0,or,CC,
424.0,less,JJR,
424.0,of,IN,
424.0,the,DT,
424.0,Prego,NNP,
424.0,as,IN,
424.0,needed,VBN,
424.0,.,.,
425.0,If,IN,
425.0,too,RB,
425.0,thick,JJ,
425.0,",",",",
425.0,add,VB,
425.0,a,DT,
425.0,little,JJ,
425.0,water,NN,
425.0,",",",",
425.0,more,JJR,
425.0,Prego,NNP,
425.0,",",",",
425.0,or,CC,
425.0,more,RBR,
425.0,stewed,JJ,
425.0,tomatoes,NNS,
425.0,with,IN,
425.0,juice,NN,
425.0,.,.,
426.0,When,WRB,
426.0,I,PRP,
426.0,made,VBD,
426.0,mine,PRP,
426.0,",",",",
426.0,it,PRP,
426.0,was,VBD,
426.0,the,DT,
426.0,consistency,NN,
426.0,of,IN,
426.0,chili,NN,
426.0,.,.,
427.0,This,DT,
427.0,makes,VBZ,
427.0,a,DT,
427.0,pretty,RB,
427.0,decent,JJ,
427.0,batch,NN,
427.0,",",",",
427.0,can,MD,
427.0,feed,VB,
427.0,2,CD,
427.0,-,SYM,
427.0,4,CD,
427.0,depending,VBG,
427.0,on,IN,
427.0,how,WRB,
427.0,much,JJ,
427.0,everyone,NN,
427.0,eats,VBZ,
427.0,in,IN,
427.0,a,DT,
427.0,serving,NN,
427.0,.,.,
428.0,Honey,NNP,
428.0,Mustard,NNP,
428.0,Sauce,NNP,
428.0,:,:,
428.0,Whisk,VB,
428.0,all,PDT,
428.0,the,DT,
428.0,ingredients,NNS,
428.0,together,RB,
428.0,Serve,VBP,
428.0,warm,JJ,
428.0,or,CC,
428.0,cold,JJ,
428.0,.,.,
429.0,Easy,JJ,
429.0,BBQ,NNP,
429.0,Sauce,NNP,
429.0,:,:,
429.0,Combine,VB,
429.0,all,DT,
429.0,ingredients,NNS,
429.0,in,IN,
429.0,a,DT,
429.0,pot,NN,
429.0,&,CC,
429.0,cook,VB,
429.0,over,IN,
429.0,low,JJ,
429.0,heat,NN,
429.0,until,IN,
429.0,the,DT,
429.0,sugar,NN,
429.0,is,VBZ,
429.0,dissolved,VBN,
429.0,.,.,
430.0,Serve,VB,
430.0,warm,JJ,
430.0,or,CC,
430.0,cold,JJ,
430.0,.,.,
431.0,Garlic,NNP,
431.0,Dill,NNP,
431.0,Sauce,NNP,
431.0,:,:,
431.0,Mix,VB,
431.0,all,PDT,
431.0,the,DT,
431.0,ingredients,NNS,
431.0,and,CC,
431.0,chill,VB,
431.0,until,RB,
431.0,ready,JJ,
431.0,to,TO,
431.0,serve,VB,
431.0,.,.,
432.0,Pre,JJ,
432.0,-,NN,
432.0,heat,VB,
432.0,the,DT,
432.0,oven,NN,
432.0,to,IN,
432.0,450,CD,
432.0,.,.,
433.0,Sift,VB,
433.0,together,RB,
433.0,the,DT,
433.0,flour,NN,
433.0,",",",",
433.0,salt,NN,
433.0,and,CC,
433.0,baking,NN,
433.0,powder,NN,
433.0,.,.,
434.0,Mix,VB,
434.0,in,IN,
434.0,the,DT,
434.0,sugar,NN,
434.0,.,.,
435.0,Cut,VB,
435.0,in,IN,
435.0,the,DT,
435.0,butter,NN,
435.0,with,IN,
435.0,a,DT,
435.0,fork,NN,
435.0,until,IN,
435.0,meal,NN,
435.0,-,HYPH,
435.0,like,JJ,
435.0,crumbs,NNS,
435.0,form,NN,
435.0,.,.,
436.0,Lightly,RB,
436.0,beat,VB,
436.0,the,DT,
436.0,egg,NN,
436.0,in,IN,
436.0,a,DT,
436.0,separate,JJ,
436.0,bowl,NN,
436.0,.,.,
437.0,Add,VB,
437.0,the,DT,
437.0,milk,NN,
437.0,.,.,
438.0,Add,VB,
438.0,to,IN,
438.0,the,DT,
438.0,flour,NN,
438.0,mixture,NN,
438.0,.,.,
439.0,Briefly,RB,
439.0,knead,VB,
439.0,on,RP,
439.0,a,DT,
439.0,floured,JJ,
439.0,board,NN,
439.0,.,.,
440.0,Roll,VB,
440.0,out,RP,
440.0,to,TO,
440.0,1/2,CD,
440.0,–,:,
440.0,inch,NN,
440.0,thick,JJ,
440.0,.,.,
441.0,Cut,VBN,
441.0,into,IN,
441.0,2,CD,
441.0,"""",``,
441.0,squares,NNS,
441.0,.,.,
442.0,Place,NN,
442.0,on,IN,
442.0,a,DT,
442.0,greased,JJ,
442.0,baking,NN,
442.0,sheet,NN,
442.0,and,CC,
442.0,cook,VB,
442.0,for,IN,
442.0,10,CD,
442.0,minutes,NNS,
442.0,(,-LRB-,
442.0,or,CC,
442.0,until,IN,
442.0,golden,NNP,
442.0,brown,NNP,
442.0,),-RRB-,
442.0,.,.,
443.0,Heat,NN,
443.0,oil,NN,
443.0,in,IN,
443.0,a,DT,
443.0,frying,NN,
443.0,pan,NN,
443.0,and,CC,
443.0,sauté,VB,
443.0,the,DT,
443.0,onions,NNS,
443.0,and,CC,
443.0,mushrooms,NNS,
443.0,until,IN,
443.0,soft,JJ,
443.0,",",",",
443.0,about,RB,
443.0,two,CD,
443.0,minutes,NNS,
443.0,.,.,
444.0,Add,VB,
444.0,the,DT,
444.0,water,NN,
444.0,",",",",
444.0,tomatoes,NNS,
444.0,(,-LRB-,
444.0,with,IN,
444.0,all,PDT,
444.0,their,PRP$,
444.0,seeds,NNS,
444.0,and,CC,
444.0,juice,NN,
444.0,),-RRB-,
444.0,",",",",
444.0,garlic,NN,
444.0,",",",",
444.0,oregano,NN,
444.0,",",",",
444.0,basil,NN,
444.0,",",",",
444.0,parsley,NN,
444.0,and,CC,
444.0,hot,JJ,
444.0,sauce,NN,
444.0,.,.,
445.0,Simmer,VB,
445.0,over,IN,
445.0,low,JJ,
445.0,heat,NN,
445.0,for,IN,
445.0,6,CD,
445.0,-,SYM,
445.0,10,CD,
445.0,minutes,NNS,
445.0,or,CC,
445.0,until,IN,
445.0,tomatoes,NNS,
445.0,are,VBP,
445.0,soft,JJ,
445.0,and,CC,
445.0,enough,JJ,
445.0,water,NN,
445.0,has,VBZ,
445.0,evaporated,VBN,
445.0,to,TO,
445.0,form,VB,
445.0,a,DT,
445.0,relatively,RB,
445.0,thick,JJ,
445.0,sauce,NN,
445.0,.,.,
446.0,Add,VB,
446.0,salsa,NN,
446.0,and,CC,
446.0,chicken,NN,
446.0,.,.,
447.0,Simmer,VB,
447.0,until,IN,
447.0,heated,VBN,
447.0,through,RB,
447.0,.,.,
448.0,Cook,VB,
448.0,pasta,NN,
448.0,of,IN,
448.0,your,PRP$,
448.0,choice,NN,
448.0,(,-LRB-,
448.0,I,PRP,
448.0,like,VBP,
448.0,fusilli,NN,
448.0,or,CC,
448.0,penne,NN,
448.0,),-RRB-,
448.0,until,IN,
448.0,al,NNP,
448.0,dente,NNP,
448.0,.,.,
449.0,Serve,VB,
449.0,sauce,NN,
449.0,over,IN,
449.0,hot,JJ,
449.0,pasta,NN,
449.0,",",",",
449.0,top,JJ,
449.0,with,IN,
449.0,parmesan,NN,
449.0,cheese,NN,
449.0,and,CC,
449.0,freshly,RB,
449.0,ground,VBN,
449.0,black,JJ,
449.0,pepper,NN,
449.0,.,.,
450.0,Mix,VB,
450.0,the,DT,
450.0,herbs,NNS,
450.0,and,CC,
450.0,vinegar,NN,
450.0,together,RB,
450.0,in,IN,
450.0,a,DT,
450.0,jar,NN,
450.0,.,.,
451.0,Seal,VB,
451.0,and,CC,
451.0,leave,VB,
451.0,in,IN,
451.0,a,DT,
451.0,warm,JJ,
451.0,place,NN,
451.0,for,IN,
451.0,2,CD,
451.0,weeks,NNS,
451.0,",",",",
451.0,shaking,VBG,
451.0,often,RB,
451.0,.,.,
452.0,Strain,VB,
452.0,the,DT,
452.0,vinegar,NN,
452.0,through,IN,
452.0,cheesecloth,NN,
452.0,and,CC,
452.0,then,RB,
452.0,through,IN,
452.0,coffee,NN,
452.0,filter,NN,
452.0,paper,NN,
452.0,.,.,
453.0,Pour,VB,
453.0,into,IN,
453.0,sterilised,VBN,
453.0,bottles,NNS,
453.0,and,CC,
453.0,add,VB,
453.0,2,CD,
453.0,-,SYM,
453.0,3,CD,
453.0,sprigs,NNS,
453.0,of,IN,
453.0,fresh,JJ,
453.0,herb,NN,
453.0,to,IN,
453.0,each,DT,
453.0,bottle,NN,
453.0,.,.,
454.0,Seal,VB,
454.0,with,IN,
454.0,acid,JJ,
454.0,-,HYPH,
454.0,proof,NN,
454.0,lids,NNS,
454.0,or,CC,
454.0,bottle,NN,
454.0,tops,NNS,
454.0,.,.,
455.0,Combine,VB,
455.0,eggs,NNS,
455.0,",",",",
455.0,flour,NN,
455.0,",",",",
455.0,baking,NN,
455.0,powder,NN,
455.0,",",",",
455.0,salt,NN,
455.0,&,CC,
455.0,pepper,NN,
455.0,with,IN,
455.0,the,DT,
455.0,corn,NN,
455.0,.,.,
456.0,Mix,VB,
456.0,thoroughly,RB,
456.0,.,.,
457.0,Add,VB,
457.0,cream,NN,
457.0,to,IN,
457.0,mixture,NN,
457.0,.,.,
458.0,Melt,VB,
458.0,fat,NN,
458.0,in,IN,
458.0,frying,VBG,
458.0,pan,NN,
458.0,&,CC,
458.0,drop,VB,
458.0,corn,NN,
458.0,mixture,NN,
458.0,by,IN,
458.0,spoonfuls,NNS,
458.0,into,IN,
458.0,the,DT,
458.0,hot,JJ,
458.0,fat,NN,
458.0,.,.,
459.0,Brown,JJ,
459.0,on,IN,
459.0,both,DT,
459.0,sides,NNS,
459.0,.,.,
460.0,Serve,VB,
460.0,w/,NNP,
460.0,syrup,NN,
460.0,.,.,
461.0,(,-LRB-,
461.0,pancake,NN,
461.0,/,SYM,
461.0,waffle,NN,
461.0,syrup,NN,
461.0,),-RRB-,
461.0,.,.,
462.0,Boil,NNP,
462.0,pasta,NN,
462.0,as,IN,
462.0,directed,VBN,
462.0,on,IN,
462.0,package,NN,
462.0,.,.,
463.0,Drain,VB,
463.0,and,CC,
463.0,put,VBD,
463.0,in,RP,
463.0,large,JJ,
463.0,serving,VBG,
463.0,bowl,NN,
463.0,.,.,
464.0,Mix,VB,
464.0,picante,NN,
464.0,sauce,NN,
464.0,",",",",
464.0,milk,NN,
464.0,",",",",
464.0,and,CC,
464.0,cheese,NN,
464.0,soup,NN,
464.0,in,IN,
464.0,a,DT,
464.0,smaller,JJR,
464.0,bowl,NN,
464.0,until,IN,
464.0,creamy,JJ,
464.0,.,.,
465.0,Heat,NN,
465.0,in,IN,
465.0,microwave,NN,
465.0,until,IN,
465.0,warm,JJ,
465.0,.,.,
466.0,Mix,NN,
466.0,sauce,NN,
466.0,and,CC,
466.0,pasta,NN,
466.0,together,RB,
466.0,and,CC,
466.0,garnish,VB,
466.0,with,IN,
466.0,olives,NNS,
466.0,and,CC,
466.0,jalepenos,NNS,
466.0,if,IN,
466.0,desired,VBN,
466.0,.,.,
467.0,Thaw,VB,
467.0,peas,NNS,
467.0,by,IN,
467.0,running,VBG,
467.0,hot,JJ,
467.0,water,NN,
467.0,over,IN,
467.0,them,PRP,
467.0,in,IN,
467.0,a,DT,
467.0,strainer,NN,
467.0,until,IN,
467.0,they,PRP,
467.0,are,VBP,
467.0,bright,JJ,
467.0,green,JJ,
467.0,.,.,
468.0,Puree,VB,
468.0,peas,NNS,
468.0,in,IN,
468.0,food,NN,
468.0,processor,NN,
468.0,.,.,
469.0,Add,VB,
469.0,1/4,CD,
469.0,of,IN,
469.0,one,CD,
469.0,avocado,NN,
469.0,",",",",
469.0,salt,NN,
469.0,",",",",
469.0,and,CC,
469.0,juice,NN,
469.0,of,IN,
469.0,one,CD,
469.0,lemon,NN,
469.0,or,CC,
469.0,lime,NN,
469.0,.,.,
470.0,Puree,NN,
470.0,again,RB,
470.0,and,CC,
470.0,transfer,VB,
470.0,to,IN,
470.0,a,DT,
470.0,bowl,NN,
470.0,.,.,
471.0,Coarsely,RB,
471.0,mash,VB,
471.0,the,DT,
471.0,remaining,VBG,
471.0,avocado,NN,
471.0,(,-LRB-,
471.0,leave,VB,
471.0,chunky,JJ,
471.0,),-RRB-,
471.0,and,CC,
471.0,stir,VB,
471.0,in,IN,
471.0,tomato,NN,
471.0,and,CC,
471.0,onion,NN,
471.0,.,.,
472.0,Taste,VB,
472.0,and,CC,
472.0,add,VB,
472.0,more,JJR,
472.0,salt,NN,
472.0,/,SYM,
472.0,lemon,NN,
472.0,to,IN,
472.0,your,PRP$,
472.0,taste,NN,
472.0,.,.,
473.0,Stir,VB,
473.0,in,IN,
473.0,cilantro,NN,
473.0,.,.,
474.0,Depending,VBG,
474.0,on,IN,
474.0,how,WRB,
474.0,much,JJ,
474.0,meat,NN,
474.0,I,PRP,
474.0,have,VBP,
474.0,I,PRP,
474.0,usually,RB,
474.0,have,VBP,
474.0,to,TO,
474.0,either,CC,
474.0,double,JJ,
474.0,or,CC,
474.0,triple,JJ,
474.0,this,DT,
474.0,recipe,NN,
474.0,The,DT,
474.0,longer,RB,
474.0,your,PRP$,
474.0,meat,NN,
474.0,marinates,VBZ,
474.0,the,DT,
474.0,better,JJR,
474.0,it,PRP,
474.0,tastes,VBZ,
474.0,.,.,
475.0,This,DT,
475.0,recipe,NN,
475.0,was,VBD,
475.0,originally,RB,
475.0,for,IN,
475.0,salmon,NN,
475.0,",",",",
475.0,but,CC,
475.0,I,PRP,
475.0,think,VBP,
475.0,it,PRP,
475.0,can,MD,
475.0,be,VB,
475.0,used,VBN,
475.0,universally,RB,
475.0,.,.,
476.0,I,PRP,
476.0,'ve,VB,
476.0,also,RB,
476.0,used,VBN,
476.0,this,DT,
476.0,same,JJ,
476.0,recipe,NN,
476.0,for,IN,
476.0,steak,NN,
476.0,and,CC,
476.0,chicken,NN,
476.0,.,.,
477.0,It,PRP,
477.0,is,VBZ,
477.0,wonderful,JJ,
477.0,.,.,
478.0,In,IN,
478.0,a,DT,
478.0,food,NN,
478.0,processor,NN,
478.0,or,CC,
478.0,blender,NN,
478.0,",",",",
478.0,process,VB,
478.0,the,DT,
478.0,gelatin,NN,
478.0,and,CC,
478.0,milk,NN,
478.0,for,IN,
478.0,30,CD,
478.0,seconds,NNS,
478.0,or,CC,
478.0,until,IN,
478.0,gelatin,NN,
478.0,is,VBZ,
478.0,disolved,VBN,
478.0,and,CC,
478.0,mixture,NN,
478.0,is,VBZ,
478.0,smooth,JJ,
478.0,.,.,
479.0,Add,VB,
479.0,the,DT,
479.0,cream,NN,
479.0,cheese,NN,
479.0,and,CC,
479.0,yogurt,NN,
479.0,and,CC,
479.0,process,NN,
479.0,for,IN,
479.0,10,CD,
479.0,seconds,NNS,
479.0,.,.,
480.0,Add,VB,
480.0,the,DT,
480.0,fruits,NNS,
480.0,and,CC,
480.0,blend,NN,
480.0,until,IN,
480.0,thoroughly,RB,
480.0,puréed,VBN,
480.0,.,.,
481.0,(,-LRB-,
481.0,Be,VB,
481.0,careful,JJ,
481.0,not,RB,
481.0,to,TO,
481.0,over,IN,
481.0,blend,NN,
481.0,or,CC,
481.0,the,DT,
481.0,mixture,NN,
481.0,may,MD,
481.0,become,VB,
481.0,foamy,NN,
481.0,.,.,
481.0,),-RRB-,
481.0,Spray,VB,
481.0,an,DT,
481.0,8-inch,CD,
481.0,square,JJ,
481.0,baking,NN,
481.0,pan,NN,
481.0,with,IN,
481.0,nonstick,JJ,
481.0,spray,NN,
481.0,.,.,
482.0,Pour,VB,
482.0,gelatin,NN,
482.0,mixture,NN,
482.0,into,IN,
482.0,pan,NN,
482.0,and,CC,
482.0,chill,VB,
482.0,until,IN,
482.0,firm,NN,
482.0,.,.,
483.0,Once,RB,
483.0,chilled,VBN,
483.0,",",",",
483.0,cut,VBN,
483.0,into,IN,
483.0,squares,NNS,
483.0,or,CC,
483.0,creative,JJ,
483.0,shapes,NNS,
483.0,using,VBG,
483.0,cookie,NN,
483.0,cutters,NNS,
483.0,and,CC,
483.0,serve,VB,
483.0,.,.,
484.0,Preheat,VB,
484.0,oven,NN,
484.0,to,IN,
484.0,325,CD,
484.0,.,.,
485.0,Dry,VB,
485.0,the,DT,
485.0,veal,NN,
485.0,on,IN,
485.0,paper,NN,
485.0,towels,NNS,
485.0,.,.,
486.0,Place,NN,
486.0,in,IN,
486.0,a,DT,
486.0,heavy,JJ,
486.0,casserole,NN,
486.0,just,RB,
486.0,large,JJ,
486.0,enough,RB,
486.0,to,TO,
486.0,hold,VB,
486.0,the,DT,
486.0,veal,NN,
486.0,easily,RB,
486.0,.,.,
487.0,Place,VB,
487.0,the,DT,
487.0,casserole,NN,
487.0,over,IN,
487.0,moderately,RB,
487.0,high,JJ,
487.0,heat,NN,
487.0,with,IN,
487.0,the,DT,
487.0,butter,NN,
487.0,and,CC,
487.0,oil,NN,
487.0,.,.,
488.0,When,WRB,
488.0,you,PRP,
488.0,see,VBP,
488.0,the,DT,
488.0,butter,NN,
488.0,foam,NN,
488.0,begin,VBP,
488.0,to,TO,
488.0,subside,VB,
488.0,",",",",
488.0,brown,VB,
488.0,the,DT,
488.0,veal,NN,
488.0,lightly,RB,
488.0,on,IN,
488.0,all,DT,
488.0,sides,NNS,
488.0,;,:,
488.0,this,DT,
488.0,takes,VBZ,
488.0,10,CD,
488.0,to,TO,
488.0,15,CD,
488.0,minutes,NNS,
488.0,.,.,
489.0,Remove,VB,
489.0,the,DT,
489.0,veal,NN,
489.0,.,.,
490.0,If,IN,
490.0,the,DT,
490.0,browning,NN,
490.0,fat,NN,
490.0,has,VBZ,
490.0,burned,VBN,
490.0,",",",",
490.0,pour,VB,
490.0,it,PRP,
490.0,out,RP,
490.0,and,CC,
490.0,add,VB,
490.0,butter,NN,
490.0,.,.,
491.0,Stir,VB,
491.0,in,IN,
491.0,the,DT,
491.0,vegetables,NNS,
491.0,and,CC,
491.0,herb,NN,
491.0,bouquet,NN,
491.0,",",",",
491.0,cover,VB,
491.0,and,CC,
491.0,cook,VB,
491.0,over,IN,
491.0,low,JJ,
491.0,heat,NN,
491.0,for,IN,
491.0,5,CD,
491.0,minutes,NNS,
491.0,with,IN,
491.0,out,RP,
491.0,browning,NN,
491.0,.,.,
492.0,Sprinkle,VB,
492.0,salt,NN,
492.0,and,CC,
492.0,pepper,NN,
492.0,over,IN,
492.0,the,DT,
492.0,veal,NN,
492.0,.,.,
493.0,Return,VB,
493.0,it,PRP,
493.0,to,IN,
493.0,the,DT,
493.0,casserole,NN,
493.0,and,CC,
493.0,baste,VB,
493.0,with,IN,
493.0,the,DT,
493.0,butter,NN,
493.0,in,IN,
493.0,the,DT,
493.0,casserole,NN,
493.0,.,.,
494.0,Insert,JJ,
494.0,meat,NN,
494.0,thermometer,NN,
494.0,.,.,
495.0,Lay,VB,
495.0,the,DT,
495.0,blanched,VBN,
495.0,bacon,NN,
495.0,over,IN,
495.0,the,DT,
495.0,meat,NN,
495.0,",",",",
495.0,then,RB,
495.0,cover,VB,
495.0,with,IN,
495.0,foil,NN,
495.0,.,.,
496.0,Cover,VB,
496.0,the,DT,
496.0,casserole,NN,
496.0,and,CC,
496.0,set,VBN,
496.0,in,RP,
496.0,lower,JJR,
496.0,third,NN,
496.0,of,IN,
496.0,preheated,JJ,
496.0,oven,NN,
496.0,.,.,
497.0,Regulate,VB,
497.0,heat,NN,
497.0,so,IN,
497.0,meat,NN,
497.0,cooks,NNS,
497.0,slowly,RB,
497.0,and,CC,
497.0,steadily,RB,
497.0,for,IN,
497.0,about,RB,
497.0,1,CD,
497.0,-,SYM,
497.0,1/2,CD,
497.0,hours,NNS,
497.0,.,.,
498.0,Baste,VB,
498.0,it,PRP,
498.0,2,CD,
498.0,or,CC,
498.0,3,CD,
498.0,times,NNS,
498.0,with,IN,
498.0,the,DT,
498.0,juices,NNS,
498.0,in,IN,
498.0,the,DT,
498.0,casserole,NN,
498.0,.,.,
499.0,The,DT,
499.0,roast,NN,
499.0,is,VBZ,
499.0,done,VBN,
499.0,at,IN,
499.0,a,DT,
499.0,thermometer,NN,
499.0,reading,NN,
499.0,of,IN,
499.0,175,CD,
499.0,degrees,NNS,
499.0,",",",",
499.0,or,CC,
499.0,as,RB,
499.0,soon,RB,
499.0,as,IN,
499.0,it,PRP,
499.0,'s,VBZ,
499.0,juices,NNS,
499.0,run,VBP,
499.0,clear,JJ,
499.0,yellow,NN,
499.0,when,WRB,
499.0,the,DT,
499.0,meat,NN,
499.0,is,VBZ,
499.0,pricked,VBN,
499.0,deeply,RB,
499.0,with,IN,
499.0,a,DT,
499.0,fork,NN,
499.0,.,.,
500.0,Place,VB,
500.0,the,DT,
500.0,veal,NN,
500.0,on,IN,
500.0,a,DT,
500.0,hot,JJ,
500.0,platter,NN,
500.0,and,CC,
500.0,discard,VB,
500.0,trussing,NN,
500.0,strings,NNS,
500.0,.,.,
501.0,The,DT,
501.0,veal,NN,
501.0,and,CC,
501.0,vegetables,NNS,
501.0,will,MD,
501.0,have,VB,
501.0,produced,VBN,
501.0,a,DT,
501.0,cup,NN,
501.0,or,CC,
501.0,more,JJR,
501.0,of,IN,
501.0,juice,NN,
501.0,in,IN,
501.0,the,DT,
501.0,casserole,NN,
501.0,.,.,
502.0,Remove,VB,
502.0,all,DT,
502.0,but,IN,
502.0,2,CD,
502.0,tablespoons,NNS,
502.0,of,IN,
502.0,fat,NN,
502.0,from,IN,
502.0,them,PRP,
502.0,.,.,
503.0,Set,VBN,
503.0,casserole,NN,
503.0,over,IN,
503.0,moderate,JJ,
503.0,heat,NN,
503.0,while,IN,
503.0,scraping,VBG,
503.0,up,RP,
503.0,any,DT,
503.0,coagulated,VBN,
503.0,cooking,NN,
503.0,juices,NNS,
503.0,from,IN,
503.0,the,DT,
503.0,bottom,NN,
503.0,and,CC,
503.0,sides,NNS,
503.0,with,IN,
503.0,a,DT,
503.0,wooden,JJ,
503.0,spoon,NN,
503.0,",",",",
503.0,and,CC,
503.0,mashing,VBG,
503.0,the,DT,
503.0,vegetables,NNS,
503.0,into,IN,
503.0,the,DT,
503.0,liquid,NN,
503.0,.,.,
504.0,Boil,VB,
504.0,down,RP,
504.0,rapidly,RB,
504.0,if,IN,
504.0,necessary,JJ,
504.0,;,:,
504.0,you,PRP,
504.0,should,MD,
504.0,have,VB,
504.0,3/4,CD,
504.0,to,IN,
504.0,1,CD,
504.0,cup,NN,
504.0,.,.,
505.0,Correct,JJ,
505.0,seasoning,NN,
505.0,",",",",
505.0,and,CC,
505.0,strain,VB,
505.0,into,IN,
505.0,a,DT,
505.0,hot,JJ,
505.0,gravy,NN,
505.0,boat,NN,
505.0,.,.,
506.0,Garnish,VB,
506.0,the,DT,
506.0,meat,NN,
506.0,platter,NN,
506.0,with,IN,
506.0,whatever,WDT,
506.0,vegetables,NNS,
506.0,you,PRP,
506.0,have,VBP,
506.0,chosen,VBN,
506.0,",",",",
506.0,and,CC,
506.0,serve,VB,
506.0,.,.,
507.0,If,IN,
507.0,you,PRP,
507.0,are,VBP,
507.0,not,RB,
507.0,serving,VBG,
507.0,immediately,RB,
507.0,",",",",
507.0,return,VB,
507.0,the,DT,
507.0,veal,NN,
507.0,and,CC,
507.0,sauce,NN,
507.0,to,IN,
507.0,the,DT,
507.0,casserole,NN,
507.0,",",",",
507.0,cover,NN,
507.0,partially,RB,
507.0,",",",",
507.0,and,CC,
507.0,set,VBN,
507.0,in,IN,
507.0,a,DT,
507.0,turned,VBN,
507.0,-,HYPH,
507.0,off,RP,
507.0,hot,JJ,
507.0,oven,NN,
507.0,where,WRB,
507.0,it,PRP,
507.0,will,MD,
507.0,stay,VB,
507.0,warm,JJ,
507.0,for,IN,
507.0,half,PDT,
507.0,an,DT,
507.0,hour,NN,
507.0,at,IN,
507.0,least,JJS,
507.0,.,.,
